"project_id","is_geocoded","project_title","start_actual_isodate","start_actual_type","end_actual_isodate","end_actual_type","donors","donors_iso3","recipients","recipients_iso3","ad_sector_codes","ad_sector_names","status","transactions_start_year","transactions_end_year","total_commitments","total_disbursements"
"872921011802","0","Assistance and Capacity Building for Monaco Parners to Timor Leste","2011-01-01","start-actual","2011-12-31","end-actual","Monaco","MCO","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2011","2011","39763.69","36245.95"
"87292431602","0","Final Evaluation of Timor Leste Rural Development Programme","2009-07-13","start-actual","2009-09-19","end-actual","European Union","DAC","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2009","2010","208065.894134","207274.849544"
"87292651548","0","Support to International Gender Equality Policy Advisor","2010-12-20","start-actual","","end-actual","Irish Aid","IRL","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2010","2010","60257.1042417","60257.1042417"
"87292191279","0","Timor Economic Rehabilitation and Development Project","2002-09-01","start-actual","2010-09-01","end-actual","United States Agency for International Development","USA","Timor-Leste","TLS","400","Multisector/cross-cutting","Completion","2002","2010","21516891.153","19064784.2995"
"87292191247","1","Training of Capacity Building for Drafting Laws","2010-08-01","start-actual","2011-03-01","end-actual","Japan International Cooperation Agency","JPN","Timor-Leste","TLS","150","Government and civil society","Completion","2010","2011","37268.6854827","37279.3480382"
"87292191120","0","Anti-corruption East Timor","2008-01-01","start-actual","2009-01-01","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","150","Government and civil society","Completion","2008","2010","371148.917758","363090.105427"
"87292671738","0","Latara'an Project","2007-09-01","start-actual","2008-08-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2007","2008","50902.5882611","70131.1696022"
"87292671741","0","Liona Foundation","2006-09-01","start-actual","2007-08-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2006","2007","54182.6122702","60113.7316553"
"87292671739","0","Mitra Project","2007-08-01","start-actual","2008-07-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2007","2008","53357.0107559","51017.522529"
"87292671716","0","Promoting Good Governance and Anti-Corruption in Timor Leste","2009-07-07","start-actual","2011-06-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2009","2011","212693.531936","102635.418636"
"87292671722","0","Community-Based Monitoring Project","2008-01-01","start-actual","2008-12-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2008","2008","26099.6451252","23760.1042558"
"87292671729","0","Haburas Project","2007-01-08","start-actual","2008-12-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2007","2008","59514.4097971","85158.4414351"
"87292671736","0","Labeh Foundation Project","2007-01-01","start-actual","2008-01-01","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2007","2008","32690.7733499","57848.4097584"
"87292671720","0","At-Risk Children’s Project","2008-01-01","start-actual","2008-12-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2008","2009","43847.4038104","41659.2204648"
"87292671706","0","Community-Based Rehabilitation Project","2008-04-15","start-actual","2009-04-15","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2008","2009","27157.2027457","24710.4549739"
"87292671728","0","CJP-Comissao Justica e Paz Project","2006-12-01","start-actual","2008-09-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2006","2008","48667.9375748","53164.8132788"
"87292671730","0","Rede Feto Project","2007-07-02","start-actual","2008-06-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2007","2008","50422.3751643","47704.2516618"
"87292671721","0","Cultural and Security Research Project","2008-01-01","start-actual","2008-12-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2008","2008","31319.5741503","20076.8910161"
"87292671726","0","Roman Luan Community Project","2007-01-01","start-actual","2007-12-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2007","2007","12951.8807909","13625.6731227"
"87292651549","0","To strengthen the Rede Feto Institution and develop Rede Feto members capacity to promote Gender Equality and Prevent Gender Base Violence","2010-02-12","start-actual","","end-actual","Irish Aid","IRL","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2010","2010","73405.0259467","73405.0259467"
"87292671735","0","Klibur Project","2008-01-01","start-actual","2008-12-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2007","2008","24011.6735152","25441.8712824"
"87292671723","0","Don Bosco Community Project","2008-01-01","start-actual","2008-04-18","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2008","2008","24598.3935376","25875.7728092"
"87292651542","0","Peace, Rememberance and Reconciliation Programme","2008-05-01","start-actual","","end-actual","Irish Aid","IRL","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2008","2010","1319511.70946","1290860.95305"
"87292671731","0","Suara Timor Lorosae Project","2007-02-01","start-actual","2008-12-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2007","2008","87889.668117","62503.1355602"
"87292671732","0","Toha Project","2006-12-01","start-actual","2008-11-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2006","2008","106790.54443","111495.323301"
"87292671740","0","Mauroma Metal Working Group Project","2006-09-01","start-actual","2007-10-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2006","2007","54356.1125892","61264.6097838"
"87292651546","0","To increase the Capacity of the Members of Rede Referral Network in order to assist Victims of Gender Based Violence","2010-11-19","start-actual","2011-11-19","end-actual","Irish Aid","IRL","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2010","2011","114859.070889","104647.769297"
"87292671719","0","Parliamentary and District Court Monitoring Project","2008-01-01","start-actual","2008-12-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2008","2008","20879.7161002","13384.942006"
"87292671737","0","Haveni Foundation","2007-01-01","start-actual","2007-10-31","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2007","2007","47415.1740381","49878.9873667"
"87292671714","0","Rural Community Empowerment Through Agricultural, Forestry and Disaster Prevention Activities","2009-07-07","start-actual","2011-06-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2009","2011","110182.345261","107478.322782"
"87292671713","0","Promoting and Enhancing Women's Roles in Timor-Leste","2009-07-07","start-actual","2011-06-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2009","2011","111310.456818","110968.001556"
"87292191116","0","Media and Communications","2006-01-01","start-actual","2011-12-31","end-actual","Australian Aid Program|DFAT - Australian Aid Program","AUS","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2006","2011","1260622.57076","1362373.98164"
"87292411771","1","The Project for the Providing Training to Dispose Unexploded Bombs of in East Timor (The Third Term)","2009-01-30","start-actual","2009-06-16","end-actual","Government Of Japan","JPN","Timor-Leste","TLS","700","Humanitarian aid (Including reconstruction and recovery)","Completion","2009","2009","379705.811275","379705.811275"
"87292671727","0","Reconstruction Project of Biahula Foundation","2006-12-01","start-actual","2008-11-30","end-actual","Finland","FIN","Timor-Leste","TLS","920","Support to non-governmental organisations (NGOs) and government organizations","Completion","2006","2008","102013.795142","142489.127906"
"87292491524","0","Invitation Training in Korea (Area: E-Government)","2010-07-01","start-actual","2010-07-31","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","700","Humanitarian aid (Including reconstruction and recovery)","Completion","2010","2010","7149.22308831","7149.22308831"
"87292491877","0","Invitation Training in Korea (Title:Economic Empowrment for Rural Women)","2011-10-30","start-actual","2011-11-19","end-actual","Korean International Cooperation Agency","KOR","Timor-Leste","TLS","700","Humanitarian aid (Including reconstruction and recovery)","Completion","2011","2011","11000.0","11000.0"
